Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:31:00,-4.526615,-14.39134,1.1,1.1,0.8,0.8,0.3124965
10/05/2021 02:31:01,22.83477,7.374335,1.1,1.1,0.06067606,0.8,0.8
10/05/2021 02:31:02,29.3837,-22.178,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:03,16.07357,-11.57784,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:04,13.89882,-10.98924,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:05,15.6561,-11.51112,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:06,21.98021,-11.42089,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:07,23.23147,-24.46337,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:08,17.97293,-21.70822,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:09,21.93713,-24.53784,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:10,26.72134,-2.26342,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:11,30,-27.04661,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:12,24.91589,-25.87148,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:13,24.79984,1.054628,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:14,30,-6.835035,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:15,19.87447,-7.496711,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:16,10.58228,10.26273,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:17,13.7656,-6.67095,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:18,22.69323,-18.9276,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:19,28.61589,-9.633746,1.1,1.1,0.331632,0.342153,0.8
10/05/2021 02:31:20,18.68566,-19.75201,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:21,17.76876,-22.62026,1.1,1.1,0.04852896,0.8,0.8
10/05/2021 02:31:22,23.02058,-3.816876,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:23,3.464032,-20.55626,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:24,5.191475,-18.81711,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:25,19.80987,-4.595077,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:26,6.061141,-22.7251,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:27,8.353875,1.78747,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:28,18.17713,-13.2628,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:29,21.60606,-9.860869,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:30,23.66745,2.232112,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:31,-6.78974,-18.50214,1.1,0.7897106,0.8,0.8,0.8
10/05/2021 02:31:32,9.230223,-5.144248,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:33,30,-0.6030214,1.1,1.1,0.8,0.8,0.3774125
10/05/2021 02:31:34,18.69379,-17.83664,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:35,-7.730237,30,1.1,1.1,0.08308045,0.03413218,0.8
10/05/2021 02:31:36,23.16025,30,1.1,1.1,0.04784669,0.04290811,0.8
10/05/2021 02:31:37,21.08365,30,1.1,1.1,0.04779674,0.8,0.8
10/05/2021 02:31:38,11.06172,30,1.1,1.1,0.0462035,0.1109146,0.8
