Date,WinWL_80SD_12FOV,WinWL_40SD_6FOV
2021/06/10 11:38:55,0,1
2021/06/10 11:38:55,1,0
2021/06/10 11:38:56,0,1
2021/06/10 11:38:57,0,1
2021/06/10 11:39:02,1,0
2021/06/10 11:39:07,0,1
2021/06/10 11:39:08,0,1
2021/06/10 11:39:10,0,1
2021/06/10 11:39:12,0,1
2021/06/10 11:39:15,1,0
2021/06/10 11:39:18,0,1
2021/06/10 11:39:19,1,0
2021/06/10 11:39:20,0,1
2021/06/10 11:39:23,1,0
2021/06/10 11:39:24,1,0
2021/06/10 11:39:28,0,1
2021/06/10 11:39:28,0,1
2021/06/10 11:39:28,0,1
2021/06/10 11:39:29,0,1
2021/06/10 11:39:41,1,0
2021/06/10 11:39:41,1,0
2021/06/10 11:39:43,1,0
2021/06/10 11:39:46,1,0
2021/06/10 11:39:57,1,0
2021/06/10 11:40:01,1,0
2021/06/10 11:40:05,1,0
2021/06/10 11:40:16,0,1
2021/06/10 11:40:17,1,0
2021/06/10 11:40:21,1,0
2021/06/10 11:40:27,1,0
2021/06/10 11:40:28,1,0
2021/06/10 11:40:30,1,0
2021/06/10 11:40:35,0,1
2021/06/10 11:40:35,1,0
2021/06/10 11:40:43,1,0
2021/06/10 11:40:48,1,0
2021/06/10 11:40:48,0,1
2021/06/10 11:40:49,1,0
2021/06/10 11:40:51,0,1
2021/06/10 11:40:52,0,1
2021/06/10 11:40:56,0,1
2021/06/10 11:41:03,1,0
2021/06/10 11:41:03,1,0
2021/06/10 11:41:09,1,0
2021/06/10 11:41:09,0,1
2021/06/10 11:41:10,1,0
2021/06/10 11:41:12,1,0
2021/06/10 11:41:13,1,0
2021/06/10 11:41:13,0,1
2021/06/10 11:41:14,0,1
2021/06/10 11:41:19,0,1
2021/06/10 11:41:19,1,0
2021/06/10 11:41:20,1,0
2021/06/10 11:41:23,1,0
2021/06/10 11:41:23,0,1
2021/06/10 11:41:29,1,0
2021/06/10 11:41:32,0,1
2021/06/10 11:41:33,1,0
2021/06/10 11:41:35,0,1
2021/06/10 11:41:36,0,1
2021/06/10 11:41:36,1,0
2021/06/10 11:41:37,1,0
2021/06/10 11:41:41,0,1
2021/06/10 11:41:42,1,0
2021/06/10 11:41:44,1,0
2021/06/10 11:41:45,0,1
2021/06/10 11:41:47,1,0
2021/06/10 11:41:50,1,0
2021/06/10 11:41:51,1,0
2021/06/10 11:42:00,1,0
2021/06/10 11:42:00,1,0
2021/06/10 11:42:03,0,1
2021/06/10 11:42:07,1,0
2021/06/10 11:42:10,1,0
2021/06/10 11:42:11,1,0
2021/06/10 11:42:11,1,0
2021/06/10 11:42:12,1,0
2021/06/10 11:42:12,1,0
2021/06/10 11:42:13,0,1
2021/06/10 11:42:13,1,0
2021/06/10 11:42:13,0,1
2021/06/10 11:42:16,0,1
2021/06/10 11:42:18,0,1
2021/06/10 11:42:21,0,1
2021/06/10 11:42:22,1,0
2021/06/10 11:42:22,1,0
2021/06/10 11:42:25,0,1
2021/06/10 11:42:29,1,0
2021/06/10 11:42:33,1,0
2021/06/10 11:42:34,1,0
2021/06/10 11:42:34,1,0
2021/06/10 11:42:35,0,1
2021/06/10 11:42:38,1,0
2021/06/10 11:42:38,0,1
2021/06/10 11:42:42,1,0
2021/06/10 11:42:44,1,0
2021/06/10 11:42:44,0,1
2021/06/10 11:42:47,0,1
2021/06/10 11:42:54,1,0
2021/06/10 11:42:57,0,1
2021/06/10 11:43:00,0,1
2021/06/10 11:43:02,0,1
2021/06/10 11:43:08,1,0
2021/06/10 11:43:10,1,0
2021/06/10 11:43:14,0,1
2021/06/10 11:43:19,0,1
2021/06/10 11:43:30,1,0
2021/06/10 11:43:30,0,1
2021/06/10 11:43:33,1,0
2021/06/10 11:43:35,1,0
2021/06/10 11:43:38,1,0
2021/06/10 11:43:39,0,1
2021/06/10 11:43:39,0,1
2021/06/10 11:43:49,1,0
2021/06/10 11:43:53,1,0
2021/06/10 11:44:05,0,1
2021/06/10 11:44:09,0,1
2021/06/10 11:44:09,1,0
2021/06/10 11:44:11,1,0
2021/06/10 11:44:24,1,0
2021/06/10 11:44:25,1,0
2021/06/10 11:44:26,0,1
2021/06/10 11:44:38,0,1
2021/06/10 11:44:43,1,0
2021/06/10 11:44:44,0,1
2021/06/10 11:44:47,1,0
2021/06/10 11:44:59,1,0
2021/06/10 11:45:07,1,0
2021/06/10 11:45:14,1,0
2021/06/10 11:45:15,1,0
2021/06/10 11:45:18,1,0
2021/06/10 11:45:19,1,0
2021/06/10 11:45:24,1,0
2021/06/10 11:45:26,1,0
2021/06/10 11:45:31,1,0
2021/06/10 11:45:38,0,1
2021/06/10 11:45:41,0,1
2021/06/10 11:45:50,1,0
2021/06/10 11:45:52,1,0
2021/06/10 11:45:53,0,1
2021/06/10 11:45:54,0,1
2021/06/10 11:45:55,1,0
2021/06/10 11:45:59,0,1
2021/06/10 11:46:06,0,1
2021/06/10 11:46:11,1,0
2021/06/10 11:46:14,0,1
2021/06/10 11:46:16,0,1
2021/06/10 11:46:28,1,0
2021/06/10 11:46:32,1,0
2021/06/10 11:46:33,0,1
2021/06/10 11:46:51,1,0
2021/06/10 11:46:53,1,0
2021/06/10 11:47:05,0,1
2021/06/10 11:47:11,0,1
2021/06/10 11:47:21,1,0
2021/06/10 11:47:23,1,0
2021/06/10 11:47:26,1,0
2021/06/10 11:47:31,1,0
2021/06/10 11:47:32,1,0
2021/06/10 11:47:32,1,0
2021/06/10 11:47:35,1,0
2021/06/10 11:47:41,1,0
2021/06/10 11:47:45,1,0
2021/06/10 11:47:48,1,0
2021/06/10 11:47:50,1,0
2021/06/10 11:47:50,1,0
2021/06/10 11:47:53,0,1
2021/06/10 11:47:55,0,1
2021/06/10 11:47:55,1,0
2021/06/10 11:47:55,0,1
2021/06/10 11:47:58,1,0
2021/06/10 11:48:10,1,0
2021/06/10 11:48:12,1,0
2021/06/10 11:48:19,1,0
2021/06/10 11:48:19,1,0
2021/06/10 11:48:21,0,1
2021/06/10 11:48:22,1,0
2021/06/10 11:48:22,0,1
2021/06/10 11:48:24,1,0
2021/06/10 11:48:25,1,0
2021/06/10 11:48:26,0,1
2021/06/10 11:48:26,721,279
