11.42991,-21.23548,1.1,1.1,0.8,0.8,0.8
20.13218,-21.58381,1.1,1.1,0.8,0.8,0.8
29.83693,-13.6232,1.1,1.1,0.8,0.8,0.8
29.31707,-23.3375,1.1,1.1,0.8,0.8,0.8
25.02494,-20.22087,1.1,1.1,0.8,0.8,0.8
6.120521,3.110378,1.1,1.1,0.8,0.8,0.8
22.82929,-26.33709,1.1,1.1,0.8,0.8,0.8
23.30456,11.57464,1.1,1.1,0.8,0.8,0.8
15.8238,-15.38241,1.1,1.1,0.8,0.8,0.8
30,-22.97725,1.1,1.1,0.8,0.8,0.8
15.38432,-7.316083,1.1,1.1,0.8,0.8,0.8
15.77823,-8.424028,1.1,1.1,0.8,0.8,0.8
23.76748,-3.031166,1.1,1.1,0.8,0.8,0.8
8.89667,-2.04683,1.1,1.1,0.8,0.8,0.8
30,-0.6304157,1.1,1.1,0.8,0.8,0.8
30,-11.92372,1.1,1.1,0.8,0.8,0.8
26.88773,-30,1.1,1.1,0.8,0.8,0.8
30,-21.64498,1.1,1.1,0.8,0.8,0.8
6.494974,-2.526471,1.1,1.1,0.8,0.8,0.8
14.80665,-12.21826,1.1,1.1,0.8,0.8,0.8
18.45681,5.438012,1.1,1.1,0.8,0.8,0.8
21.31844,-4.511898,1.1,1.1,0.8,0.8,0.8
15.68022,-17.36404,1.1,1.1,0.8,0.8,0.8
4.065341,-14.80279,1.1,1.1,0.8,0.8,0.8
19.38428,2.231632,1.1,1.1,0.8,0.8,0.8
20.31351,-3.348141,1.1,1.1,0.8,0.8,0.8
21.74936,-17.83473,1.1,1.1,0.8,0.8,0.8
8.834788,-16.02364,1.1,1.1,0.8,0.8,0.8
1.788554,-7.81846,1.1,1.1,0.8,0.8,0.8
30,-24.52691,1.1,1.1,0.8,0.8,0.8
21.30139,-21.2702,1.1,1.1,0.8,0.8,0.8
7.637411,-8.100197,1.1,1.1,0.8,0.8,0.8
0.9876752,-17.44223,1.1,1.1,0.8,0.8,0.8
12.91879,-9.598722,1.1,1.1,0.8,0.8,0.8
15.41674,-0.5030406,1.1,1.1,0.8,0.8,0.8
30,-10.81746,1.1,1.1,0.8,0.8,0.8
26.84771,-4.627419,1.1,1.1,0.8,0.8,0.8
8.72679,-12.50489,1.1,1.1,0.8,0.8,0.8
30,-10.08109,1.1,1.1,0.8,0.8,0.8
8.880035,-28.63815,1.1,1.1,0.8,0.8,0.8
9.116572,-14.60718,1.1,1.1,0.8,0.8,0.8
10.80922,-22.27441,1.1,1.1,0.8,0.8,0.8
14.04109,-2.15378,1.1,1.1,0.8,0.8,0.8
-4.092926,-22.09207,1.1,1.1,0.8,0.8,0.8
14.73471,-30,1.1,1.1,0.8,0.8,0.8
21.91719,-9.947069,1.1,1.1,0.8,0.8,0.8
20.66984,-11.45068,1.1,1.1,0.8,0.8,0.8
16.04626,-21.14014,1.1,1.1,0.8,0.8,0.8
26.81129,-5.269065,1.1,1.1,0.8,0.8,0.8
26.38255,-11.70239,1.1,1.1,0.8,0.8,0.8
21.12902,-1.937049,1.1,1.1,0.8,0.8,0.8
10.55839,4.723881,1.1,1.1,0.8,0.8,0.8
28.68951,-27.66964,1.1,1.1,0.8,0.8,0.8
25.81268,-7.871209,1.1,1.1,0.8,0.8,0.8
30,-8.743764,1.1,1.1,0.8,0.8,0.8
-6.633855,-11.24242,1.1,1.1,0.8,0.8,0.8
30,-19.48258,1.1,1.1,0.8,0.8,0.8
22.0336,0.2478063,1.1,1.1,0.8,0.8,0.8
15.734,-22.1497,1.1,1.1,0.8,0.8,0.8
29.9331,-15.18534,1.1,1.1,0.8,0.8,0.8
19.58893,-8.086362,1.1,1.1,0.8,0.8,0.8
12.76005,-17.64958,1.1,1.1,0.8,0.8,0.8
26.29029,-21.09534,1.1,1.1,0.8,0.8,0.8
21.6185,-6.531574,1.1,1.1,0.8,0.8,0.8
20.32929,-8.009349,1.1,1.1,0.8,0.8,0.8
14.25359,-3.295597,1.1,1.1,0.8,0.8,0.8
15.40639,-23.4606,1.1,1.1,0.8,0.8,0.8
26.07057,-10.38869,1.1,1.1,0.8,0.8,0.8
27.17596,-18.35216,1.1,1.1,0.8,0.8,0.8
14.1422,-13.31849,1.1,1.1,0.8,0.8,0.8
30,-16.08122,1.1,1.1,0.8,0.8,0.8
16.1359,1.998206,1.1,1.1,0.8,0.8,0.8
14.50134,-5.755093,1.1,1.1,0.8,0.8,0.8
29.39658,1.355949,1.1,1.1,0.8,0.8,0.8
15.5294,-13.21919,1.1,1.1,0.8,0.8,0.8
30,6.781974,1.1,1.1,0.8,0.8,0.8
25.73376,-11.7348,1.1,1.1,0.8,0.8,0.8
13.15629,-11.50778,1.1,1.1,0.8,0.8,0.8
13.90151,-23.24354,1.1,1.1,0.8,0.8,0.8
30,-3.738921,1.1,1.1,0.8,0.8,0.8
16.84299,-5.606533,1.1,1.1,0.8,0.8,0.8
30,-5.468239,1.1,1.1,0.8,0.8,0.8
29.18386,-30,1.1,1.1,0.8,0.8,0.8
12.5852,-10.66689,1.1,1.1,0.8,0.8,0.8
2.836585,-9.071642,1.1,1.1,0.8,0.8,0.8
30,-11.03592,1.1,1.1,0.8,0.8,0.8
8.591384,-18.16766,1.1,1.1,0.8,0.8,0.8
30,-4.543273,1.1,1.1,0.8,0.8,0.8
1.90927,-10.49623,1.1,1.1,0.8,0.8,0.8
20.65466,-10.35723,1.1,1.1,0.8,0.8,0.8
23.99109,-17.28528,1.1,1.1,0.8,0.8,0.8
0.2720201,-3.712258,1.1,1.1,0.8,0.8,0.8
16.33733,-8.390482,1.1,1.1,0.8,0.8,0.8
5.505049,-26.65539,1.1,1.1,0.8,0.8,0.8
18.3267,-1.667675,1.1,1.1,0.8,0.8,0.8
27.87149,-15.40603,1.1,1.1,0.8,0.8,0.8
17.26921,-11.36023,1.1,1.1,0.8,0.8,0.8
16.48057,10.11729,1.1,1.1,0.8,0.8,0.8
22.33265,-13.47528,1.1,1.1,0.8,0.8,0.8
28.03944,-15.21629,1.1,1.1,0.8,0.8,0.8
28.7892,4.320015,1.1,1.1,0.8,0.8,0.8
12.14593,-9.370804,1.1,1.1,0.8,0.8,0.8
5.718237,-23.82119,1.1,1.1,0.8,0.8,0.8
28.52927,-8.279306,1.1,1.1,0.8,0.8,0.8
9.201293,-24.93156,1.1,1.1,0.8,0.8,0.8
17.30617,-7.952878,1.1,1.1,0.8,0.8,0.8
20.97014,-1.813242,1.1,1.1,0.8,0.8,0.8
29.94874,-22.20457,1.1,1.1,0.8,0.8,0.8
19.13183,-5.234337,1.1,1.1,0.8,0.8,0.8
22.90533,-6.220561,1.1,1.1,0.8,0.8,0.8
15.83808,-9.124424,1.1,1.1,0.8,0.8,0.8
14.97267,-21.3365,1.1,1.1,0.8,0.8,0.8
9.898362,-22.96904,1.1,1.1,0.8,0.8,0.8
9.344633,-6.465029,1.1,1.1,0.8,0.8,0.8
14.64295,-17.77636,1.1,1.1,0.8,0.8,0.8
16.68602,-11.35915,1.1,1.1,0.8,0.8,0.8
1.152699,-12.01098,1.1,1.1,0.8,0.8,0.8
16.15558,-30,1.1,1.1,0.8,0.8,0.8
10.74907,-24.72109,1.1,1.1,0.8,0.8,0.8
20.99025,-9.057512,1.1,1.1,0.8,0.8,0.8
29.76887,-17.0108,1.1,1.1,0.8,0.8,0.8
17.34414,-17.64478,1.1,1.1,0.8,0.8,0.8
30,-12.36354,1.1,1.1,0.8,0.8,0.8
30,-12.06517,1.1,1.1,0.8,0.8,0.8
27.89632,-7.308372,1.1,1.1,0.8,0.8,0.8
13.14072,-16.87113,1.1,1.1,0.8,0.8,0.8
-6.90373,-4.474863,1.1,1.1,0.8,0.8,0.8
30,-7.985507,1.1,1.1,0.8,0.8,0.8
12.90682,-11.52805,1.1,1.1,0.8,0.8,0.8
29.47479,-13.20872,1.1,1.1,0.8,0.8,0.8
19.42486,-11.5315,1.1,1.1,0.8,0.8,0.8
26.03778,-20.32645,1.1,1.1,0.8,0.8,0.8
20.93686,-12.60403,1.1,1.1,0.8,0.8,0.8
24.46316,-7.542436,1.1,1.1,0.8,0.8,0.8
10.53906,-20.25735,1.1,1.1,0.8,0.8,0.8
17.50962,0.1634133,1.1,1.1,0.8,0.8,0.8
8.691426,-3.332567,1.1,1.1,0.8,0.8,0.8
9.983496,-9.710596,1.1,1.1,0.8,0.8,0.8
15.44727,3.18434,1.1,1.1,0.8,0.8,0.8
28.52691,-1.101751,1.1,1.1,0.8,0.8,0.8
17.82734,-22.06591,1.1,1.1,0.8,0.8,0.8
8.181473,-22.3804,1.1,1.1,0.8,0.8,0.8
17.22229,-11.09359,1.1,1.1,0.8,0.8,0.8
30,-20.13343,1.1,1.1,0.8,0.8,0.8
8.784759,2.144268,1.1,1.1,0.8,0.8,0.8
11.61619,-10.38705,1.1,1.1,0.8,0.8,0.8
15.47594,-0.4247093,1.1,1.1,0.8,0.8,0.8
22.73252,0.3602493,1.1,1.1,0.8,0.8,0.8
15.53256,-14.14854,1.1,1.1,0.8,0.8,0.8
19.45919,-5.274806,1.1,1.1,0.8,0.8,0.8
30,-0.9745538,1.1,1.1,0.8,0.8,0.8
17.67472,-23.95056,1.1,1.1,0.8,0.8,0.8
29.10597,-11.58406,1.1,1.1,0.8,0.8,0.8
24.78529,-7.585684,1.1,1.1,0.8,0.8,0.8
20.59925,-19.07336,1.1,1.1,0.8,0.8,0.8
28.27442,-14.58272,1.1,1.1,0.8,0.8,0.8
28.28254,2.056799,1.1,1.1,0.8,0.8,0.8
21.33782,-16.41993,1.1,1.1,0.8,0.8,0.8
22.64751,-6.746412,1.1,1.1,0.8,0.8,0.8
11.93512,-7.695295,1.1,1.1,0.8,0.8,0.8
18.71356,-22.69785,1.1,1.1,0.8,0.8,0.8
30,-13.04633,1.1,1.1,0.8,0.8,0.8
14.38571,-9.952569,1.1,1.1,0.8,0.8,0.8
7.005733,8.941658,1.1,1.1,0.8,0.8,0.8
23.12096,-2.346051,1.1,1.1,0.8,0.8,0.8
9.110149,-18.2676,1.1,1.1,0.8,0.8,0.8
8.034294,-4.981411,1.1,1.1,0.8,0.8,0.8
15.77613,-7.604204,1.1,1.1,0.8,0.8,0.8
23.23743,-19.86857,1.1,1.1,0.8,0.8,0.8
21.615,-23.0259,1.1,1.1,0.8,0.8,0.8
13.24193,-16.13162,1.1,1.1,0.8,0.8,0.8
20.93482,2.445598,1.1,1.1,0.8,0.8,0.8
27.72395,-24.10662,1.1,1.1,0.8,0.8,0.8
12.23796,-9.567581,1.1,1.1,0.8,0.8,0.8
13.35879,-29.36242,1.1,1.1,0.8,0.8,0.8
11.91542,-2.28759,1.1,1.1,0.8,0.8,0.8
27.64454,-9.802607,1.1,1.1,0.8,0.8,0.8
24.02822,-19.97661,1.1,1.1,0.8,0.8,0.8
-3.316206,-13.70618,1.1,1.1,0.8,0.8,0.8
15.48342,-28.31354,1.1,1.1,0.8,0.8,0.8
26.90162,-11.05907,1.1,1.1,0.8,0.8,0.8
7.584496,-7.937546,1.1,1.1,0.8,0.8,0.8
5.84767,-10.05698,1.1,1.1,0.8,0.8,0.8
17.03121,-2.906944,1.1,1.1,0.8,0.8,0.8
13.45976,5.876694,1.1,1.1,0.8,0.8,0.8
30,-11.30843,1.1,1.1,0.8,0.8,0.8
-11.49622,-7.741514,1.1,1.1,0.8,0.8,0.8
25.93977,-15.59139,1.1,1.1,0.8,0.8,0.8
0.366199,-20.81092,1.1,1.1,0.8,0.8,0.8
12.42803,-16.20344,1.1,1.1,0.8,0.8,0.8
28.03871,-1.747772,1.1,1.1,0.8,0.8,0.8
30,-0.1796496,1.1,1.1,0.8,0.8,0.8
17.97531,-4.271447,1.1,1.1,0.8,0.8,0.8
16.16201,-27.04325,1.1,1.1,0.8,0.8,0.8
21.46179,-15.49078,1.1,1.1,0.8,0.8,0.8
12.77966,-8.168814,1.1,1.1,0.8,0.8,0.8
25.84066,-13.33109,1.1,1.1,0.8,0.8,0.8
20.08787,-13.695,1.1,1.1,0.8,0.8,0.8
8.084441,-8.486505,1.1,1.1,0.8,0.8,0.8
19.71171,-12.32949,1.1,1.1,0.8,0.8,0.8
4.003039,-13.91198,1.1,1.1,0.8,0.8,0.8
5.982559,-5.005951,1.1,1.1,0.8,0.8,0.8
16.88638,-12.02638,1.1,1.1,0.8,0.8,0.8
16.74821,-17.66892,1.1,1.1,0.8,0.8,0.8
29.11966,-8.521756,1.1,1.1,0.8,0.8,0.8
9.066542,-8.679823,1.1,1.1,0.8,0.8,0.8
26.23886,-2.531631,1.1,1.1,0.8,0.8,0.8
22.87338,-27.95768,1.1,1.1,0.8,0.8,0.8
19.83548,-15.82462,1.1,1.1,0.8,0.8,0.8
30,-16.97213,1.1,1.1,0.8,0.8,0.8
14.5282,4.444041,1.1,1.1,0.8,0.8,0.8
13.75819,-17.10352,1.1,1.1,0.8,0.8,0.8
8.45822,2.011545,1.1,1.1,0.8,0.8,0.8
19.9673,-21.4299,1.1,1.1,0.8,0.8,0.8
13.56229,0.09939194,1.1,1.1,0.8,0.8,0.8
30,-25.41014,1.1,1.1,0.8,0.8,0.8
21.61887,-12.86648,1.1,1.1,0.8,0.8,0.8
20.20193,-7.340088,1.1,1.1,0.8,0.8,0.8
16.63507,-12.54806,1.1,1.1,0.8,0.8,0.8
3.630167,-9.779205,1.1,1.1,0.8,0.8,0.8
22.80529,-19.1673,1.1,1.1,0.8,0.8,0.8
17.27033,-18.42831,1.1,1.1,0.8,0.8,0.8
21.67867,-17.82018,1.1,1.1,0.8,0.8,0.8
19.59195,-2.687296,1.1,1.1,0.8,0.8,0.8
3.365971,-12.68066,1.1,1.1,0.8,0.8,0.8
7.104743,-6.706439,1.1,1.1,0.8,0.8,0.8
28.19691,-22.27887,1.1,1.1,0.8,0.8,0.8
30,-8.712082,1.1,1.1,0.8,0.8,0.8
30,-3.494349,1.1,1.1,0.8,0.8,0.8
23.44081,1.095324,1.1,1.1,0.8,0.8,0.8
20.81428,-17.36305,1.1,1.1,0.8,0.8,0.8
28.31888,-8.787198,1.1,1.1,0.8,0.8,0.8
12.09454,-14.27229,1.1,1.1,0.8,0.8,0.8
16.71393,-9.991611,1.1,1.1,0.8,0.8,0.8
13.16572,4.206195,1.1,1.1,0.8,0.8,0.8
21.02621,-9.366696,1.1,1.1,0.8,0.8,0.8
7.082167,-8.068274,1.1,1.1,0.8,0.8,0.8
21.41975,-8.487305,1.1,1.1,0.8,0.8,0.8
4.587061,-14.80379,1.1,1.1,0.8,0.8,0.8
17.15659,-7.015414,1.1,1.1,0.8,0.8,0.8
22.13961,-20.20898,1.1,1.1,0.8,0.8,0.8
24.60179,-14.01132,1.1,1.1,0.8,0.8,0.8
18.50269,-24.61155,1.1,1.1,0.8,0.8,0.8
21.93253,-24.10871,1.1,1.1,0.8,0.8,0.8
22.13449,-19.3558,1.1,1.1,0.8,0.8,0.8
10.59096,-0.637325,1.1,1.1,0.8,0.8,0.8
24.27166,-2.532341,1.1,1.1,0.8,0.8,0.8
28.89752,-13.28213,1.1,1.1,0.8,0.8,0.8
16.32273,0.8887231,1.1,1.1,0.8,0.8,0.8
-5.174452,-13.91251,1.1,1.1,0.8,0.8,0.8
0.4368901,-26.5045,1.1,1.1,0.8,0.8,0.8
10.93488,-3.034809,1.1,1.1,0.8,0.8,0.8
25.18387,-15.81803,1.1,1.1,0.8,0.8,0.8
18.77429,3.62268,1.1,1.1,0.8,0.8,0.8
17.49182,-10.12003,1.1,1.1,0.8,0.8,0.8
18.4479,-17.90877,1.1,1.1,0.8,0.8,0.8
12.19545,-19.78462,1.1,1.1,0.8,0.8,0.8
20.16717,-21.16755,1.1,1.1,0.8,0.8,0.8
18.19639,-15.47576,1.1,1.1,0.8,0.8,0.8
30,-23.95331,1.1,1.1,0.8,0.8,0.8
7.875347,-9.966994,1.1,1.1,0.8,0.8,0.8
30,-3.792728,1.1,1.1,0.8,0.8,0.8
11.73666,-21.5602,1.1,1.1,0.8,0.8,0.8
27.4411,-16.71841,1.1,1.1,0.8,0.8,0.8
24.83975,-25.44896,1.1,1.1,0.8,0.8,0.8
16.1143,1.953132,1.1,1.1,0.8,0.8,0.8
20.69517,-16.05388,1.1,1.1,0.8,0.8,0.8
-0.330863,-5.039865,1.1,1.1,0.8,0.8,0.8
30,-11.30915,1.1,1.1,0.8,0.8,0.8
28.04757,-13.52585,1.1,1.1,0.8,0.8,0.8
3.462161,-5.784802,1.1,1.1,0.8,0.8,0.8
19.6702,-1.349155,1.1,1.1,0.8,0.8,0.8
8.822694,-27.63429,1.1,1.1,0.8,0.8,0.8
19.13006,-22.7306,1.1,1.1,0.8,0.8,0.8
17.15191,-1.506743,1.1,1.1,0.8,0.8,0.8
