Date,WinRobotSumoWL80SD12FOV,WinRobotSumoWL200SD30FOV
2021/06/13 08:17:05,0,1
2021/06/13 08:17:19,0,1
2021/06/13 08:17:21,0,1
2021/06/13 08:17:26,1,0
2021/06/13 08:17:28,0,1
2021/06/13 08:17:45,1,0
2021/06/13 08:17:50,1,0
2021/06/13 08:18:01,0,1
2021/06/13 08:18:13,1,0
2021/06/13 08:18:16,1,0
2021/06/13 08:18:22,0,1
2021/06/13 08:18:27,0,1
2021/06/13 08:18:31,1,0
2021/06/13 08:18:38,0,1
2021/06/13 08:18:42,0,1
2021/06/13 08:18:44,0,1
2021/06/13 08:18:45,1,0
2021/06/13 08:18:47,0,1
2021/06/13 08:18:47,1,0
2021/06/13 08:18:54,1,0
2021/06/13 08:18:55,1,0
2021/06/13 08:19:06,0,1
2021/06/13 08:19:07,1,0
2021/06/13 08:19:12,1,0
2021/06/13 08:19:13,1,0
2021/06/13 08:19:31,1,0
2021/06/13 08:19:36,1,0
2021/06/13 08:19:40,0,1
2021/06/13 08:19:48,1,0
2021/06/13 08:19:53,0,1
2021/06/13 08:20:00,1,0
2021/06/13 08:20:04,1,0
2021/06/13 08:20:16,1,0
2021/06/13 08:20:22,1,0
2021/06/13 08:20:23,0,1
2021/06/13 08:20:23,0,1
2021/06/13 08:20:27,0,1
2021/06/13 08:20:28,1,0
2021/06/13 08:20:48,0,1
2021/06/13 08:20:53,0,1
2021/06/13 08:20:53,1,0
2021/06/13 08:20:54,1,0
2021/06/13 08:21:02,0,1
2021/06/13 08:21:09,0,1
2021/06/13 08:21:09,0,1
2021/06/13 08:21:11,0,1
2021/06/13 08:21:23,0,1
2021/06/13 08:21:29,0,1
2021/06/13 08:21:43,1,0
2021/06/13 08:21:44,0,1
2021/06/13 08:21:51,0,1
2021/06/13 08:21:54,0,1
2021/06/13 08:22:03,1,0
2021/06/13 08:22:04,0,1
2021/06/13 08:22:20,0,1
2021/06/13 08:22:24,1,0
2021/06/13 08:22:34,0,1
2021/06/13 08:22:38,0,1
2021/06/13 08:22:43,0,1
2021/06/13 08:22:46,0,1
2021/06/13 08:22:51,0,1
2021/06/13 08:22:57,0,1
2021/06/13 08:23:03,0,1
2021/06/13 08:23:10,0,1
2021/06/13 08:23:12,1,0
2021/06/13 08:23:12,0,1
2021/06/13 08:23:35,0,1
2021/06/13 08:23:50,0,1
2021/06/13 08:23:55,0,1
2021/06/13 08:23:58,0,1
2021/06/13 08:24:01,0,1
2021/06/13 08:24:04,1,0
2021/06/13 08:24:18,0,1
2021/06/13 08:24:22,0,1
2021/06/13 08:24:26,1,0
2021/06/13 08:24:33,0,1
2021/06/13 08:24:39,1,0
2021/06/13 08:24:46,0,1
2021/06/13 08:24:47,1,0
2021/06/13 08:24:51,1,0
2021/06/13 08:24:52,1,0
2021/06/13 08:25:05,0,1
2021/06/13 08:25:11,0,1
2021/06/13 08:25:25,0,1
2021/06/13 08:25:30,1,0
2021/06/13 08:25:30,1,0
2021/06/13 08:25:32,0,1
2021/06/13 08:25:46,1,0
2021/06/13 08:25:52,1,0
2021/06/13 08:25:53,1,0
2021/06/13 08:26:00,0,1
2021/06/13 08:26:03,1,0
2021/06/13 08:26:04,1,0
2021/06/13 08:26:17,0,1
2021/06/13 08:26:18,1,0
2021/06/13 08:26:25,0,1
2021/06/13 08:26:27,0,1
2021/06/13 08:26:32,1,0
2021/06/13 08:26:36,0,1
2021/06/13 08:27:12,0,1
2021/06/13 08:27:18,0,1
2021/06/13 08:27:24,0,1
2021/06/13 08:27:32,0,1
2021/06/13 08:27:33,0,1
2021/06/13 08:27:35,1,0
2021/06/13 08:27:36,0,1
2021/06/13 08:27:38,1,0
2021/06/13 08:27:46,1,0
2021/06/13 08:27:48,1,0
2021/06/13 08:27:51,1,0
2021/06/13 08:27:51,0,1
2021/06/13 08:27:55,1,0
2021/06/13 08:27:59,0,1
2021/06/13 08:28:11,0,1
2021/06/13 08:28:14,0,1
2021/06/13 08:28:46,0,1
2021/06/13 08:28:47,1,0
2021/06/13 08:28:49,1,0
2021/06/13 08:28:55,1,0
2021/06/13 08:29:00,0,1
2021/06/13 08:29:01,1,0
2021/06/13 08:29:08,1,0
2021/06/13 08:29:13,1,0
2021/06/13 08:29:22,1,0
2021/06/13 08:29:26,0,1
2021/06/13 08:29:28,0,1
2021/06/13 08:29:29,0,1
2021/06/13 08:29:32,0,1
2021/06/13 08:29:46,0,1
2021/06/13 08:29:47,1,0
2021/06/13 08:29:59,0,1
2021/06/13 08:30:07,1,0
2021/06/13 08:30:12,0,1
2021/06/13 08:30:20,1,0
2021/06/13 08:30:33,0,1
2021/06/13 08:30:39,1,0
2021/06/13 08:30:40,0,1
2021/06/13 08:30:43,0,1
2021/06/13 08:30:45,0,1
2021/06/13 08:30:48,1,0
2021/06/13 08:30:52,0,1
2021/06/13 08:31:09,0,1
2021/06/13 08:31:13,0,1
2021/06/13 08:31:48,0,1
2021/06/13 08:31:54,0,1
2021/06/13 08:32:23,1,0
2021/06/13 08:32:27,0,1
2021/06/13 08:32:33,0,1
2021/06/13 08:32:39,1,0
2021/06/13 08:32:42,0,1
2021/06/13 08:32:46,0,1
2021/06/13 08:33:05,0,1
2021/06/13 08:33:06,0,1
2021/06/13 08:33:16,0,1
2021/06/13 08:33:17,0,1
2021/06/13 08:33:18,1,0
2021/06/13 08:33:20,0,1
2021/06/13 08:33:26,0,1
2021/06/13 08:33:26,0,1
2021/06/13 08:33:27,1,0
2021/06/13 08:33:39,0,1
2021/06/13 08:33:47,0,1
2021/06/13 08:33:48,0,1
2021/06/13 08:33:54,1,0
2021/06/13 08:34:00,1,0
2021/06/13 08:34:02,1,0
2021/06/13 08:34:21,0,1
2021/06/13 08:34:22,1,0
2021/06/13 08:34:30,1,0
2021/06/13 08:34:34,0,1
2021/06/13 08:34:38,1,0
2021/06/13 08:34:39,1,0
2021/06/13 08:34:55,0,1
2021/06/13 08:34:55,1,0
2021/06/13 08:35:01,0,1
2021/06/13 08:35:09,1,0
2021/06/13 08:35:18,0,1
2021/06/13 08:35:20,0,1
2021/06/13 08:35:22,0,1
2021/06/13 08:35:24,1,0
2021/06/13 08:35:30,0,1
2021/06/13 08:35:36,1,0
2021/06/13 08:35:36,518,482
