Date,WinRobotSumoWL80SD12FOV,WinRobotSumoWL200SD30FOV
2021/06/13 08:56:35,1,0
2021/06/13 08:56:41,1,0
2021/06/13 08:56:41,1,0
2021/06/13 08:56:42,0,1
2021/06/13 08:56:45,0,1
2021/06/13 08:56:50,0,1
2021/06/13 08:56:51,0,1
2021/06/13 08:56:52,0,1
2021/06/13 08:56:53,0,1
2021/06/13 08:56:53,1,0
2021/06/13 08:56:55,0,1
2021/06/13 08:56:55,1,0
2021/06/13 08:56:57,1,0
2021/06/13 08:57:06,0,1
2021/06/13 08:57:09,0,1
