Date,WinCL,WinWL
2021/05/26 06:26:25,0,1
2021/05/26 06:26:27,1,0
2021/05/26 06:26:30,0,1
2021/05/26 06:26:32,1,0
2021/05/26 06:26:33,1,0
2021/05/26 06:26:42,1,0
2021/05/26 06:26:46,0,1
2021/05/26 06:26:54,1,0
2021/05/26 06:26:57,0,1
2021/05/26 06:27:06,0,1
2021/05/26 06:27:08,0,1
2021/05/26 06:27:13,0,1
2021/05/26 06:27:18,0,1
2021/05/26 06:27:18,1,0
2021/05/26 06:27:19,0,1
2021/05/26 06:27:24,1,0
2021/05/26 06:27:30,0,1
2021/05/26 06:27:56,0,1
2021/05/26 06:28:09,0,1
2021/05/26 06:28:10,0,1
2021/05/26 06:28:15,1,0
2021/05/26 06:28:40,0,1
2021/05/26 06:29:06,0,1
2021/05/26 06:29:37,0,1
2021/05/26 06:29:40,0,1
2021/05/26 06:29:43,1,0
2021/05/26 06:29:56,0,1
2021/05/26 06:30:04,1,0
2021/05/26 06:30:11,0,1
2021/05/26 06:30:22,0,1
2021/05/26 06:30:32,0,1
2021/05/26 06:30:34,0,1
2021/05/26 06:30:46,0,1
2021/05/26 06:30:50,1,0
2021/05/26 06:31:00,1,0
2021/05/26 06:31:04,0,1
2021/05/26 06:31:11,1,0
2021/05/26 06:31:14,0,1
2021/05/26 06:31:18,0,1
2021/05/26 06:31:39,0,1
2021/05/26 06:31:48,0,1
2021/05/26 06:32:09,0,1
2021/05/26 06:32:22,1,0
2021/05/26 06:32:26,0,1
2021/05/26 06:32:38,0,1
2021/05/26 06:32:39,0,1
2021/05/26 06:32:44,0,1
2021/05/26 06:32:48,1,0
2021/05/26 06:32:57,0,1
2021/05/26 06:32:57,0,1
2021/05/26 06:33:02,1,0
2021/05/26 06:33:09,1,0
2021/05/26 06:33:13,1,0
2021/05/26 06:33:26,0,1
2021/05/26 06:33:28,1,0
2021/05/26 06:33:29,1,0
2021/05/26 06:33:44,1,0
2021/05/26 06:33:45,0,1
2021/05/26 06:33:53,0,1
2021/05/26 06:33:57,1,0
2021/05/26 06:33:58,0,1
2021/05/26 06:34:07,0,1
2021/05/26 06:34:13,0,1
2021/05/26 06:34:14,0,1
2021/05/26 06:34:15,1,0
2021/05/26 06:34:17,0,1
2021/05/26 06:34:24,1,0
2021/05/26 06:34:26,0,1
2021/05/26 06:34:32,1,0
2021/05/26 06:34:34,1,0
2021/05/26 06:34:45,1,0
2021/05/26 06:34:52,0,1
2021/05/26 06:35:00,0,1
2021/05/26 06:35:16,0,1
2021/05/26 06:35:20,0,1
2021/05/26 06:35:21,0,1
2021/05/26 06:35:23,0,1
2021/05/26 06:35:28,1,0
2021/05/26 06:35:31,1,0
2021/05/26 06:35:33,1,0
2021/05/26 06:35:37,0,1
2021/05/26 06:35:57,0,1
2021/05/26 06:36:04,0,1
2021/05/26 06:36:05,1,0
2021/05/26 06:36:09,0,1
2021/05/26 06:36:18,1,0
2021/05/26 06:36:22,0,1
2021/05/26 06:36:31,1,0
2021/05/26 06:36:42,0,1
2021/05/26 06:36:43,0,1
2021/05/26 06:36:47,0,1
2021/05/26 06:36:49,0,1
2021/05/26 06:36:53,0,1
2021/05/26 06:36:55,0,1
2021/05/26 06:36:58,0,1
2021/05/26 06:37:02,0,1
2021/05/26 06:37:17,0,1
2021/05/26 06:37:21,0,1
2021/05/26 06:37:25,1,0
2021/05/26 06:37:31,0,1
2021/05/26 06:37:47,1,0
2021/05/26 06:37:56,1,0
2021/05/26 06:38:01,0,1
2021/05/26 06:38:02,1,0
2021/05/26 06:38:07,0,1
2021/05/26 06:38:22,0,1
2021/05/26 06:38:28,1,0
2021/05/26 06:38:55,1,0
2021/05/26 06:39:23,0,1
2021/05/26 06:39:43,0,1
2021/05/26 06:39:45,1,0
2021/05/26 06:39:50,1,0
2021/05/26 06:39:58,0,1
2021/05/26 06:39:59,0,1
2021/05/26 06:40:02,1,0
2021/05/26 06:40:06,1,0
2021/05/26 06:40:17,0,1
2021/05/26 06:40:18,0,1
2021/05/26 06:40:24,0,1
2021/05/26 06:40:26,1,0
2021/05/26 06:40:29,0,1
2021/05/26 06:40:40,0,1
2021/05/26 06:40:53,0,1
2021/05/26 06:40:58,1,0
2021/05/26 06:41:06,0,1
2021/05/26 06:41:09,0,1
2021/05/26 06:41:11,0,1
2021/05/26 06:41:14,0,1
2021/05/26 06:41:17,0,1
2021/05/26 06:41:22,1,0
2021/05/26 06:41:26,1,0
2021/05/26 06:41:31,0,1
2021/05/26 06:41:36,0,1
2021/05/26 06:41:39,1,0
2021/05/26 06:41:43,0,1
2021/05/26 06:41:49,1,0
2021/05/26 06:41:57,0,1
2021/05/26 06:42:04,0,1
2021/05/26 06:42:08,0,1
2021/05/26 06:42:15,0,1
2021/05/26 06:42:17,0,1
2021/05/26 06:42:20,0,1
2021/05/26 06:42:26,1,0
2021/05/26 06:42:38,0,1
2021/05/26 06:42:50,1,0
2021/05/26 06:42:52,1,0
2021/05/26 06:42:56,0,1
2021/05/26 06:43:03,0,1
2021/05/26 06:43:09,1,0
2021/05/26 06:43:12,0,1
2021/05/26 06:43:14,1,0
2021/05/26 06:43:17,0,1
2021/05/26 06:43:18,1,0
2021/05/26 06:43:18,0,1
2021/05/26 06:43:23,0,1
2021/05/26 06:43:27,1,0
2021/05/26 06:43:29,0,1
2021/05/26 06:43:30,1,0
2021/05/26 06:43:31,1,0
2021/05/26 06:43:35,0,1
2021/05/26 06:43:37,0,1
2021/05/26 06:43:41,0,1
2021/05/26 06:43:45,1,0
2021/05/26 06:43:51,0,1
2021/05/26 06:44:05,1,0
2021/05/26 06:44:11,1,0
2021/05/26 06:44:11,0,1
2021/05/26 06:44:13,0,1
2021/05/26 06:44:37,0,1
2021/05/26 06:44:41,0,1
2021/05/26 06:44:44,0,1
2021/05/26 06:44:54,0,1
2021/05/26 06:44:55,0,1
2021/05/26 06:45:02,0,1
2021/05/26 06:45:06,1,0
2021/05/26 06:45:12,1,0
2021/05/26 06:45:19,0,1
2021/05/26 06:45:23,0,1
2021/05/26 06:45:25,1,0
2021/05/26 06:45:29,1,0
2021/05/26 06:45:42,1,0
2021/05/26 06:45:43,1,0
2021/05/26 06:45:53,0,1
2021/05/26 06:46:14,0,1
2021/05/26 06:46:26,1,0
2021/05/26 06:46:27,0,1
2021/05/26 06:46:31,1,0
2021/05/26 06:46:31,0,1
2021/05/26 06:46:41,0,1
2021/05/26 06:46:47,0,1
2021/05/26 06:46:56,0,1
2021/05/26 06:46:57,0,1
2021/05/26 06:46:58,1,0
2021/05/26 06:47:06,0,1
2021/05/26 06:47:18,0,1
2021/05/26 06:47:18,0,1
2021/05/26 06:47:24,1,0
2021/05/26 06:47:36,0,1
2021/05/26 06:47:42,0,1
2021/05/26 06:47:48,1,0
2021/05/26 06:47:50,0,1
2021/05/26 06:47:54,0,1
2021/05/26 06:47:56,0,1
2021/05/26 06:47:59,1,0
2021/05/26 06:48:01,0,1
2021/05/26 06:48:05,1,0
2021/05/26 06:48:05,1,0
2021/05/26 06:48:10,1,0
2021/05/26 06:48:14,1,0
2021/05/26 06:48:14,0,1
2021/05/26 06:48:24,0,1
2021/05/26 06:48:31,0,1
2021/05/26 06:48:34,0,1
2021/05/26 06:48:35,1,0
2021/05/26 06:48:35,0,1
2021/05/26 06:48:44,0,1
2021/05/26 06:48:44,0,1
2021/05/26 06:48:55,1,0
2021/05/26 06:48:55,0,1
2021/05/26 06:48:59,0,1
2021/05/26 06:49:01,0,1
2021/05/26 06:49:05,0,1
2021/05/26 06:49:09,1,0
2021/05/26 06:49:09,0,1
2021/05/26 06:49:12,1,0
2021/05/26 06:49:14,1,0
2021/05/26 06:49:33,0,1
2021/05/26 06:49:39,0,1
2021/05/26 06:49:49,1,0
2021/05/26 06:49:52,0,1
2021/05/26 06:49:57,0,1
2021/05/26 06:50:04,1,0
2021/05/26 06:50:11,1,0
2021/05/26 06:50:20,0,1
2021/05/26 06:50:23,0,1
2021/05/26 06:50:28,0,1
2021/05/26 06:50:40,0,1
2021/05/26 06:50:50,1,0
2021/05/26 06:50:52,0,1
2021/05/26 06:51:05,0,1
2021/05/26 06:51:05,0,1
2021/05/26 06:51:10,1,0
2021/05/26 06:51:14,0,1
2021/05/26 06:51:33,0,1
2021/05/26 06:51:39,0,1
2021/05/26 06:51:44,1,0
2021/05/26 06:51:52,1,0
2021/05/26 06:52:09,0,1
2021/05/26 06:52:33,0,1
2021/05/26 06:52:43,1,0
2021/05/26 06:52:48,1,0
2021/05/26 06:52:52,1,0
2021/05/26 06:52:53,0,1
2021/05/26 06:52:56,1,0
2021/05/26 06:53:04,0,1
2021/05/26 06:53:06,0,1
2021/05/26 06:53:12,0,1
2021/05/26 06:53:22,0,1
2021/05/26 06:53:31,1,0
2021/05/26 06:53:38,0,1
2021/05/26 06:53:44,0,1
2021/05/26 06:53:56,1,0
2021/05/26 06:54:03,1,0
2021/05/26 06:54:04,0,1
2021/05/26 06:54:06,1,0
2021/05/26 06:54:44,0,1
2021/05/26 06:54:54,1,0
2021/05/26 06:55:08,0,1
2021/05/26 06:55:09,1,0
2021/05/26 06:55:16,0,1
2021/05/26 06:55:24,0,1
2021/05/26 06:55:26,1,0
2021/05/26 06:55:51,0,1
2021/05/26 06:55:57,1,0
2021/05/26 06:56:08,0,1
2021/05/26 06:56:14,1,0
2021/05/26 06:56:24,1,0
2021/05/26 06:56:29,1,0
2021/05/26 06:56:38,0,1
2021/05/26 06:56:48,0,1
2021/05/26 06:56:50,0,1
2021/05/26 06:56:56,0,1
2021/05/26 06:57:00,0,1
2021/05/26 06:57:03,0,1
2021/05/26 06:57:12,0,1
2021/05/26 06:57:41,0,1
2021/05/26 06:57:44,1,0
2021/05/26 06:57:45,1,0
2021/05/26 06:57:52,1,0
2021/05/26 06:58:03,0,1
2021/05/26 06:58:05,0,1
2021/05/26 06:58:12,1,0
2021/05/26 06:58:20,0,1
2021/05/26 06:58:39,0,1
2021/05/26 06:58:44,1,0
2021/05/26 06:58:59,0,1
2021/05/26 06:59:03,1,0
2021/05/26 06:59:13,0,1
2021/05/26 06:59:30,1,0
2021/05/26 06:59:43,0,1
2021/05/26 06:59:47,0,1
2021/05/26 06:59:48,1,0
2021/05/26 06:59:49,1,0
2021/05/26 06:59:54,0,1
2021/05/26 06:59:55,1,0
2021/05/26 07:00:02,1,0
2021/05/26 07:00:03,0,1
2021/05/26 07:00:21,0,1
2021/05/26 07:00:23,0,1
2021/05/26 07:00:26,0,1
2021/05/26 07:00:32,0,1
2021/05/26 07:00:36,1,0
2021/05/26 07:00:38,1,0
2021/05/26 07:00:40,0,1
2021/05/26 07:00:43,1,0
2021/05/26 07:00:54,0,1
2021/05/26 07:01:02,1,0
2021/05/26 07:01:02,1,0
2021/05/26 07:01:06,0,1
2021/05/26 07:01:09,1,0
2021/05/26 07:01:13,0,1
2021/05/26 07:01:13,1,0
2021/05/26 07:01:17,1,0
2021/05/26 07:01:18,0,1
2021/05/26 07:01:21,1,0
2021/05/26 07:01:26,1,0
2021/05/26 07:01:36,1,0
2021/05/26 07:01:39,0,1
2021/05/26 07:01:40,0,1
2021/05/26 07:01:41,0,1
2021/05/26 07:01:45,1,0
2021/05/26 07:01:51,1,0
2021/05/26 07:01:56,1,0
2021/05/26 07:02:03,0,1
2021/05/26 07:02:07,0,1
2021/05/26 07:02:09,1,0
2021/05/26 07:02:10,0,1
2021/05/26 07:02:14,1,0
2021/05/26 07:02:24,0,1
2021/05/26 07:02:26,0,1
2021/05/26 07:02:28,1,0
2021/05/26 07:02:30,1,0
2021/05/26 07:02:31,0,1
2021/05/26 07:02:35,0,1
2021/05/26 07:02:36,1,0
2021/05/26 07:02:41,1,0
2021/05/26 07:02:43,0,1
2021/05/26 07:02:48,0,1
2021/05/26 07:02:49,1,0
2021/05/26 07:02:51,1,0
2021/05/26 07:02:56,0,1
2021/05/26 07:02:57,0,1
2021/05/26 07:02:57,0,1
2021/05/26 07:03:08,0,1
2021/05/26 07:03:09,0,1
2021/05/26 07:03:11,0,1
2021/05/26 07:03:15,0,1
2021/05/26 07:03:17,0,1
2021/05/26 07:03:18,0,1
2021/05/26 07:03:20,1,0
2021/05/26 07:03:22,1,0
2021/05/26 07:03:37,1,0
2021/05/26 07:03:41,0,1
2021/05/26 07:03:48,0,1
2021/05/26 07:03:53,0,1
2021/05/26 07:04:03,1,0
2021/05/26 07:04:16,1,0
2021/05/26 07:04:20,1,0
2021/05/26 07:04:21,0,1
2021/05/26 07:04:33,0,1
2021/05/26 07:04:38,0,1
2021/05/26 07:04:43,1,0
2021/05/26 07:04:43,0,1
2021/05/26 07:04:46,0,1
2021/05/26 07:04:55,0,1
2021/05/26 07:04:57,1,0
2021/05/26 07:05:08,0,1
2021/05/26 07:05:11,0,1
2021/05/26 07:05:12,0,1
2021/05/26 07:05:12,0,1
2021/05/26 07:05:20,1,0
2021/05/26 07:05:28,1,0
2021/05/26 07:05:42,0,1
2021/05/26 07:05:47,1,0
2021/05/26 07:05:52,0,1
2021/05/26 07:05:56,0,1
2021/05/26 07:06:01,1,0
2021/05/26 07:06:07,0,1
2021/05/26 07:06:08,0,1
2021/05/26 07:06:18,0,1
2021/05/26 07:06:19,0,1
2021/05/26 07:06:26,0,1
2021/05/26 07:06:29,0,1
2021/05/26 07:06:35,1,0
2021/05/26 07:06:43,1,0
2021/05/26 07:06:45,1,0
2021/05/26 07:06:49,1,0
2021/05/26 07:06:52,0,1
2021/05/26 07:07:00,1,0
2021/05/26 07:07:04,0,1
2021/05/26 07:07:14,1,0
2021/05/26 07:07:19,1,0
2021/05/26 07:07:23,1,0
2021/05/26 07:07:25,0,1
2021/05/26 07:07:25,0,1
2021/05/26 07:07:39,0,1
2021/05/26 07:07:41,1,0
2021/05/26 07:07:51,1,0
2021/05/26 07:07:53,1,0
2021/05/26 07:07:59,0,1
2021/05/26 07:08:16,1,0
2021/05/26 07:08:17,1,0
2021/05/26 07:08:18,0,1
2021/05/26 07:08:29,0,1
2021/05/26 07:08:46,0,1
2021/05/26 07:08:58,0,1
2021/05/26 07:09:08,0,1
2021/05/26 07:09:22,0,1
2021/05/26 07:09:24,1,0
2021/05/26 07:09:34,1,0
2021/05/26 07:09:35,1,0
2021/05/26 07:09:44,0,1
2021/05/26 07:09:46,1,0
2021/05/26 07:09:48,1,0
2021/05/26 07:09:57,1,0
2021/05/26 07:10:04,1,0
2021/05/26 07:10:10,1,0
2021/05/26 07:10:15,0,1
2021/05/26 07:10:17,0,1
2021/05/26 07:10:24,0,1
2021/05/26 07:10:25,0,1
2021/05/26 07:10:34,1,0
2021/05/26 07:10:46,1,0
2021/05/26 07:10:54,0,1
2021/05/26 07:10:56,1,0
2021/05/26 07:11:04,0,1
2021/05/26 07:11:06,1,0
2021/05/26 07:11:09,0,1
2021/05/26 07:11:15,0,1
2021/05/26 07:11:20,0,1
2021/05/26 07:11:23,1,0
2021/05/26 07:11:37,1,0
2021/05/26 07:11:40,0,1
2021/05/26 07:11:44,1,0
2021/05/26 07:11:52,1,0
2021/05/26 07:11:59,0,1
2021/05/26 07:12:07,0,1
2021/05/26 07:12:25,1,0
2021/05/26 07:12:36,1,0
2021/05/26 07:12:45,0,1
2021/05/26 07:12:46,0,1
2021/05/26 07:12:49,1,0
2021/05/26 07:12:54,0,1
2021/05/26 07:13:06,0,1
2021/05/26 07:13:06,0,1
2021/05/26 07:13:12,1,0
2021/05/26 07:13:20,1,0
2021/05/26 07:13:37,0,1
2021/05/26 07:13:37,0,1
2021/05/26 07:13:44,1,0
2021/05/26 07:13:46,0,1
2021/05/26 07:13:50,1,0
2021/05/26 07:13:56,1,0
2021/05/26 07:14:01,0,1
2021/05/26 07:14:04,0,1
2021/05/26 07:14:07,0,1
2021/05/26 07:14:08,0,1
2021/05/26 07:14:09,1,0
2021/05/26 07:14:22,1,0
2021/05/26 07:14:23,0,1
2021/05/26 07:14:29,0,1
2021/05/26 07:14:43,1,0
2021/05/26 07:14:47,1,0
2021/05/26 07:14:47,1,0
2021/05/26 07:14:52,1,0
2021/05/26 07:14:53,0,1
2021/05/26 07:14:54,1,0
2021/05/26 07:15:03,0,1
2021/05/26 07:15:11,1,0
2021/05/26 07:15:13,0,1
2021/05/26 07:15:18,0,1
2021/05/26 07:15:29,0,1
2021/05/26 07:15:35,0,1
2021/05/26 07:15:38,1,0
2021/05/26 07:15:39,1,0
2021/05/26 07:15:39,0,1
2021/05/26 07:15:42,0,1
2021/05/26 07:15:44,1,0
2021/05/26 07:15:57,0,1
2021/05/26 07:15:57,1,0
2021/05/26 07:15:58,1,0
2021/05/26 07:16:06,1,0
2021/05/26 07:16:09,1,0
2021/05/26 07:16:11,1,0
2021/05/26 07:16:12,1,0
2021/05/26 07:16:13,1,0
2021/05/26 07:16:24,0,1
2021/05/26 07:16:43,0,1
2021/05/26 07:16:48,1,0
2021/05/26 07:16:49,0,1
2021/05/26 07:16:50,0,1
2021/05/26 07:16:53,0,1
2021/05/26 07:17:01,1,0
2021/05/26 07:17:08,0,1
2021/05/26 07:17:11,0,1
2021/05/26 07:17:19,1,0
2021/05/26 07:17:43,1,0
2021/05/26 07:17:50,0,1
2021/05/26 07:17:54,1,0
2021/05/26 07:18:04,1,0
2021/05/26 07:18:10,1,0
2021/05/26 07:18:27,0,1
2021/05/26 07:18:33,1,0
2021/05/26 07:18:37,1,0
2021/05/26 07:18:38,1,0
2021/05/26 07:18:46,1,0
2021/05/26 07:18:50,1,0
2021/05/26 07:19:12,0,1
2021/05/26 07:19:25,0,1
2021/05/26 07:19:42,0,1
2021/05/26 07:19:43,0,1
2021/05/26 07:19:48,0,1
2021/05/26 07:20:09,0,1
2021/05/26 07:20:17,1,0
2021/05/26 07:20:21,1,0
2021/05/26 07:20:31,1,0
2021/05/26 07:20:41,1,0
2021/05/26 07:20:41,0,1
2021/05/26 07:20:44,0,1
2021/05/26 07:20:52,1,0
2021/05/26 07:20:56,0,1
2021/05/26 07:20:56,0,1
2021/05/26 07:21:05,0,1
2021/05/26 07:21:09,1,0
2021/05/26 07:21:12,0,1
2021/05/26 07:21:28,1,0
2021/05/26 07:21:41,1,0
2021/05/26 07:21:46,0,1
2021/05/26 07:21:53,0,1
2021/05/26 07:21:56,1,0
2021/05/26 07:22:04,1,0
2021/05/26 07:22:06,0,1
2021/05/26 07:22:11,1,0
2021/05/26 07:22:30,0,1
2021/05/26 07:22:33,0,1
2021/05/26 07:22:41,0,1
2021/05/26 07:22:42,0,1
2021/05/26 07:22:42,0,1
2021/05/26 07:23:00,0,1
2021/05/26 07:23:04,0,1
2021/05/26 07:23:13,0,1
2021/05/26 07:23:15,0,1
2021/05/26 07:23:22,0,1
2021/05/26 07:23:27,0,1
2021/05/26 07:23:28,1,0
2021/05/26 07:23:38,0,1
2021/05/26 07:23:38,1,0
2021/05/26 07:23:43,1,0
2021/05/26 07:24:03,0,1
2021/05/26 07:24:07,1,0
2021/05/26 07:24:09,1,0
2021/05/26 07:24:21,0,1
2021/05/26 07:24:32,1,0
2021/05/26 07:24:36,0,1
2021/05/26 07:24:40,0,1
2021/05/26 07:24:44,1,0
2021/05/26 07:24:47,0,1
2021/05/26 07:24:54,0,1
2021/05/26 07:24:56,1,0
2021/05/26 07:25:03,0,1
2021/05/26 07:25:03,1,0
2021/05/26 07:25:05,0,1
2021/05/26 07:25:15,0,1
2021/05/26 07:25:28,0,1
2021/05/26 07:25:30,0,1
2021/05/26 07:25:48,1,0
2021/05/26 07:25:50,1,0
2021/05/26 07:26:00,1,0
2021/05/26 07:26:04,0,1
2021/05/26 07:26:05,1,0
2021/05/26 07:26:07,1,0
2021/05/26 07:26:16,0,1
2021/05/26 07:26:20,0,1
2021/05/26 07:26:21,1,0
2021/05/26 07:26:22,1,0
2021/05/26 07:26:27,1,0
2021/05/26 07:26:28,1,0
2021/05/26 07:26:40,0,1
2021/05/26 07:26:41,1,0
2021/05/26 07:26:45,1,0
2021/05/26 07:26:46,0,1
2021/05/26 07:26:48,1,0
2021/05/26 07:27:14,0,1
2021/05/26 07:27:15,1,0
2021/05/26 07:27:22,1,0
2021/05/26 07:27:23,1,0
2021/05/26 07:27:27,1,0
2021/05/26 07:27:42,1,0
2021/05/26 07:27:53,0,1
2021/05/26 07:28:01,0,1
2021/05/26 07:28:06,0,1
2021/05/26 07:28:15,0,1
2021/05/26 07:28:21,0,1
2021/05/26 07:28:28,0,1
2021/05/26 07:28:35,1,0
2021/05/26 07:28:35,0,1
2021/05/26 07:28:44,0,1
2021/05/26 07:28:47,0,1
2021/05/26 07:28:51,1,0
2021/05/26 07:28:54,0,1
2021/05/26 07:29:02,1,0
2021/05/26 07:29:05,0,1
2021/05/26 07:29:14,0,1
2021/05/26 07:29:24,0,1
2021/05/26 07:29:26,0,1
2021/05/26 07:29:35,0,1
2021/05/26 07:29:40,1,0
2021/05/26 07:29:42,0,1
2021/05/26 07:29:48,1,0
2021/05/26 07:29:55,0,1
2021/05/26 07:30:04,0,1
2021/05/26 07:30:04,1,0
2021/05/26 07:30:08,1,0
2021/05/26 07:30:20,0,1
2021/05/26 07:30:25,0,1
2021/05/26 07:30:31,1,0
2021/05/26 07:30:34,0,1
2021/05/26 07:30:42,1,0
2021/05/26 07:30:43,1,0
2021/05/26 07:30:46,0,1
2021/05/26 07:30:49,0,1
2021/05/26 07:30:52,1,0
2021/05/26 07:30:54,0,1
2021/05/26 07:31:11,0,1
2021/05/26 07:31:16,1,0
2021/05/26 07:31:44,0,1
2021/05/26 07:32:00,1,0
2021/05/26 07:32:29,1,0
2021/05/26 07:32:35,1,0
2021/05/26 07:32:48,0,1
2021/05/26 07:33:07,0,1
2021/05/26 07:33:31,0,1
2021/05/26 07:33:32,1,0
2021/05/26 07:33:59,1,0
2021/05/26 07:34:03,0,1
2021/05/26 07:34:09,0,1
2021/05/26 07:34:16,1,0
2021/05/26 07:34:20,1,0
2021/05/26 07:34:21,0,1
2021/05/26 07:34:21,0,1
2021/05/26 07:34:27,0,1
2021/05/26 07:34:31,0,1
2021/05/26 07:34:34,0,1
2021/05/26 07:34:36,1,0
2021/05/26 07:34:42,0,1
2021/05/26 07:34:44,0,1
2021/05/26 07:34:47,1,0
2021/05/26 07:34:54,1,0
2021/05/26 07:34:56,0,1
2021/05/26 07:34:59,1,0
2021/05/26 07:35:09,1,0
2021/05/26 07:35:24,0,1
2021/05/26 07:35:33,0,1
2021/05/26 07:35:35,1,0
2021/05/26 07:35:40,1,0
2021/05/26 07:35:42,0,1
2021/05/26 07:35:56,0,1
2021/05/26 07:36:02,1,0
2021/05/26 07:36:03,0,1
2021/05/26 07:36:08,1,0
2021/05/26 07:36:16,0,1
2021/05/26 07:36:21,0,1
2021/05/26 07:36:25,0,1
2021/05/26 07:36:41,0,1
2021/05/26 07:36:45,0,1
2021/05/26 07:36:47,0,1
2021/05/26 07:36:55,0,1
2021/05/26 07:37:02,0,1
2021/05/26 07:37:09,1,0
2021/05/26 07:37:12,1,0
2021/05/26 07:37:33,0,1
2021/05/26 07:37:35,0,1
2021/05/26 07:37:38,1,0
2021/05/26 07:37:41,0,1
2021/05/26 07:37:41,1,0
2021/05/26 07:37:47,1,0
2021/05/26 07:37:50,1,0
2021/05/26 07:37:55,1,0
2021/05/26 07:38:06,0,1
2021/05/26 07:38:06,0,1
2021/05/26 07:38:11,0,1
2021/05/26 07:38:22,1,0
2021/05/26 07:38:24,0,1
2021/05/26 07:38:30,1,0
2021/05/26 07:38:34,1,0
2021/05/26 07:38:37,1,0
2021/05/26 07:38:37,1,0
2021/05/26 07:38:45,0,1
2021/05/26 07:38:53,1,0
2021/05/26 07:38:55,1,0
2021/05/26 07:39:08,0,1
2021/05/26 07:39:11,0,1
2021/05/26 07:39:12,1,0
2021/05/26 07:39:38,1,0
2021/05/26 07:39:43,0,1
2021/05/26 07:39:47,0,1
2021/05/26 07:39:48,1,0
2021/05/26 07:39:54,1,0
2021/05/26 07:40:07,0,1
2021/05/26 07:40:15,0,1
2021/05/26 07:40:15,1,0
2021/05/26 07:40:35,1,0
2021/05/26 07:40:58,0,1
2021/05/26 07:40:59,0,1
2021/05/26 07:41:04,1,0
2021/05/26 07:41:27,1,0
2021/05/26 07:41:36,1,0
2021/05/26 07:41:39,0,1
2021/05/26 07:41:41,1,0
2021/05/26 07:41:45,1,0
2021/05/26 07:41:48,0,1
2021/05/26 07:41:50,0,1
2021/05/26 07:41:50,1,0
2021/05/26 07:41:55,1,0
2021/05/26 07:41:55,1,0
2021/05/26 07:41:58,0,1
2021/05/26 07:42:00,0,1
2021/05/26 07:42:02,1,0
2021/05/26 07:42:05,1,0
2021/05/26 07:42:07,0,1
2021/05/26 07:42:16,0,1
2021/05/26 07:42:19,0,1
2021/05/26 07:42:24,0,1
2021/05/26 07:42:25,0,1
2021/05/26 07:42:32,1,0
2021/05/26 07:42:42,0,1
2021/05/26 07:42:47,1,0
2021/05/26 07:42:48,1,0
2021/05/26 07:42:55,1,0
2021/05/26 07:42:58,1,0
2021/05/26 07:43:10,0,1
2021/05/26 07:43:13,0,1
2021/05/26 07:43:17,1,0
2021/05/26 07:43:20,0,1
2021/05/26 07:43:25,1,0
2021/05/26 07:43:30,0,1
2021/05/26 07:43:34,0,1
2021/05/26 07:43:36,0,1
2021/05/26 07:43:42,1,0
2021/05/26 07:43:43,0,1
2021/05/26 07:43:52,0,1
2021/05/26 07:43:54,0,1
2021/05/26 07:43:55,0,1
2021/05/26 07:43:56,0,1
2021/05/26 07:44:08,1,0
2021/05/26 07:44:12,0,1
2021/05/26 07:44:22,0,1
2021/05/26 07:44:44,0,1
2021/05/26 07:44:49,1,0
2021/05/26 07:44:54,0,1
2021/05/26 07:44:56,0,1
2021/05/26 07:45:04,0,1
2021/05/26 07:45:10,1,0
2021/05/26 07:45:13,1,0
2021/05/26 07:45:19,1,0
2021/05/26 07:45:22,0,1
2021/05/26 07:45:26,1,0
2021/05/26 07:45:41,0,1
2021/05/26 07:45:45,0,1
2021/05/26 07:45:53,1,0
2021/05/26 07:46:18,0,1
2021/05/26 07:46:28,1,0
2021/05/26 07:46:58,0,1
2021/05/26 07:47:01,0,1
2021/05/26 07:47:13,0,1
2021/05/26 07:47:37,0,1
2021/05/26 07:47:40,1,0
2021/05/26 07:47:46,0,1
2021/05/26 07:47:51,0,1
2021/05/26 07:47:54,1,0
2021/05/26 07:47:59,0,1
2021/05/26 07:48:04,1,0
2021/05/26 07:48:06,1,0
2021/05/26 07:48:08,0,1
2021/05/26 07:48:17,0,1
2021/05/26 07:48:31,1,0
2021/05/26 07:48:32,1,0
2021/05/26 07:48:57,0,1
2021/05/26 07:49:12,0,1
2021/05/26 07:49:16,1,0
2021/05/26 07:49:22,1,0
2021/05/26 07:49:56,1,0
2021/05/26 07:50:38,0,1
2021/05/26 07:50:43,1,0
2021/05/26 07:50:55,1,0
2021/05/26 07:51:04,0,1
2021/05/26 07:51:19,1,0
2021/05/26 07:51:20,1,0
2021/05/26 07:51:26,1,0
2021/05/26 07:51:27,0,1
2021/05/26 07:51:31,0,1
2021/05/26 07:51:31,0,1
2021/05/26 07:51:46,0,1
2021/05/26 07:51:47,0,1
2021/05/26 07:51:59,0,1
2021/05/26 07:52:03,0,1
2021/05/26 07:52:06,0,1
2021/05/26 07:52:09,1,0
2021/05/26 07:52:17,0,1
2021/05/26 07:52:20,1,0
2021/05/26 07:52:42,0,1
2021/05/26 07:52:49,0,1
2021/05/26 07:53:06,0,1
2021/05/26 07:53:30,1,0
2021/05/26 07:53:42,0,1
2021/05/26 07:53:49,1,0
2021/05/26 07:54:23,1,0
2021/05/26 07:54:39,0,1
2021/05/26 07:54:54,0,1
2021/05/26 07:55:11,0,1
2021/05/26 07:55:13,0,1
2021/05/26 07:55:23,1,0
