Date,WinRobotSumoWL80SD12FOV,WinRobotSumoWL200SD30FOV
2021/06/13 06:53:02,1,0
2021/06/13 06:53:04,0,1
2021/06/13 06:53:04,1,0
2021/06/13 06:53:05,0,1
2021/06/13 06:53:09,0,1
2021/06/13 06:53:09,0,1
2021/06/13 06:53:10,1,0
2021/06/13 06:53:12,1,0
2021/06/13 06:53:12,1,0
2021/06/13 06:53:12,1,0
2021/06/13 06:53:14,1,0
2021/06/13 06:53:16,1,0
2021/06/13 06:53:16,1,0
2021/06/13 06:53:17,1,0
2021/06/13 06:53:18,1,0
2021/06/13 06:53:20,1,0
2021/06/13 06:53:21,1,0
2021/06/13 06:53:22,1,0
2021/06/13 06:53:23,1,0
2021/06/13 06:53:23,0,1
2021/06/13 06:53:24,0,1
2021/06/13 06:53:24,1,0
2021/06/13 06:53:25,1,0
2021/06/13 06:53:27,1,0
2021/06/13 06:53:30,1,0
2021/06/13 06:53:32,0,1
2021/06/13 06:53:33,1,0
2021/06/13 06:53:33,0,1
2021/06/13 06:53:33,0,1
2021/06/13 06:53:34,1,0
2021/06/13 06:53:35,0,1
2021/06/13 06:53:37,0,1
2021/06/13 06:53:38,0,1
2021/06/13 06:53:39,1,0
2021/06/13 06:53:40,1,0
2021/06/13 06:53:41,1,0
2021/06/13 06:53:43,1,0
2021/06/13 06:53:43,1,0
2021/06/13 06:53:45,1,0
2021/06/13 06:53:46,1,0
2021/06/13 06:53:46,0,1
2021/06/13 06:53:46,1,0
2021/06/13 06:53:47,1,0
2021/06/13 06:53:47,1,0
2021/06/13 06:53:49,1,0
2021/06/13 06:53:52,1,0
2021/06/13 06:53:53,1,0
2021/06/13 06:53:55,0,1
2021/06/13 06:53:56,1,0
2021/06/13 06:53:57,1,0
2021/06/13 06:53:58,1,0
2021/06/13 06:53:58,0,1
2021/06/13 06:54:00,1,0
2021/06/13 06:54:01,1,0
2021/06/13 06:54:04,0,1
2021/06/13 06:54:05,0,1
2021/06/13 06:54:06,1,0
2021/06/13 06:54:07,0,1
2021/06/13 06:54:08,0,1
2021/06/13 06:54:08,1,0
2021/06/13 06:54:10,1,0
2021/06/13 06:54:10,1,0
2021/06/13 06:54:11,1,0
2021/06/13 06:54:12,1,0
2021/06/13 06:54:13,0,1
2021/06/13 06:54:15,0,1
2021/06/13 06:54:16,1,0
2021/06/13 06:54:19,0,1
2021/06/13 06:54:20,1,0
2021/06/13 06:54:20,1,0
2021/06/13 06:54:23,1,0
2021/06/13 06:54:24,0,1
2021/06/13 06:54:25,1,0
2021/06/13 06:54:26,1,0
2021/06/13 06:54:28,1,0
2021/06/13 06:54:29,1,0
2021/06/13 06:54:29,1,0
2021/06/13 06:54:29,1,0
2021/06/13 06:54:30,0,1
2021/06/13 06:54:30,1,0
2021/06/13 06:54:31,1,0
2021/06/13 06:54:31,1,0
2021/06/13 06:54:33,0,1
2021/06/13 06:54:37,0,1
2021/06/13 06:54:37,0,1
2021/06/13 06:54:38,0,1
2021/06/13 06:54:39,1,0
2021/06/13 06:54:39,0,1
2021/06/13 06:54:40,1,0
2021/06/13 06:54:41,0,1
2021/06/13 06:54:41,1,0
2021/06/13 06:54:41,1,0
2021/06/13 06:54:42,0,1
2021/06/13 06:54:42,1,0
2021/06/13 06:54:42,0,1
2021/06/13 06:54:42,0,1
2021/06/13 06:54:43,1,0
2021/06/13 06:54:44,1,0
2021/06/13 06:54:45,1,0
2021/06/13 06:54:47,1,0
2021/06/13 06:54:53,0,1
2021/06/13 06:54:56,1,0
2021/06/13 06:54:56,1,0
2021/06/13 06:54:56,0,1
2021/06/13 06:54:58,1,0
2021/06/13 06:55:00,1,0
2021/06/13 06:55:03,1,0
2021/06/13 06:55:05,1,0
2021/06/13 06:55:05,0,1
2021/06/13 06:55:08,1,0
2021/06/13 06:55:08,1,0
2021/06/13 06:55:12,1,0
2021/06/13 06:55:13,0,1
2021/06/13 06:55:15,1,0
2021/06/13 06:55:18,1,0
2021/06/13 06:55:19,0,1
2021/06/13 06:55:23,0,1
2021/06/13 06:55:26,0,1
2021/06/13 06:55:26,0,1
2021/06/13 06:55:29,1,0
2021/06/13 06:55:30,1,0
2021/06/13 06:55:30,1,0
2021/06/13 06:55:31,0,1
2021/06/13 06:55:31,0,1
2021/06/13 06:55:32,1,0
2021/06/13 06:55:33,1,0
2021/06/13 06:55:37,1,0
2021/06/13 06:55:38,1,0
2021/06/13 06:55:40,1,0
2021/06/13 06:55:41,1,0
2021/06/13 06:55:44,0,1
2021/06/13 06:55:45,1,0
2021/06/13 06:55:46,0,1
2021/06/13 06:55:49,0,1
2021/06/13 06:55:52,0,1
2021/06/13 06:55:53,0,1
2021/06/13 06:55:54,0,1
2021/06/13 06:55:55,1,0
2021/06/13 06:55:56,0,1
2021/06/13 06:55:58,1,0
2021/06/13 06:56:00,0,1
2021/06/13 06:56:01,0,1
2021/06/13 06:56:01,0,1
2021/06/13 06:56:02,1,0
2021/06/13 06:56:02,1,0
2021/06/13 06:56:04,0,1
2021/06/13 06:56:04,1,0
2021/06/13 06:56:04,0,1
2021/06/13 06:56:06,1,0
2021/06/13 06:56:07,1,0
2021/06/13 06:56:08,0,1
2021/06/13 06:56:09,1,0
2021/06/13 06:56:10,1,0
2021/06/13 06:56:11,1,0
2021/06/13 06:56:12,1,0
2021/06/13 06:56:13,0,1
2021/06/13 06:56:13,0,1
2021/06/13 06:56:15,1,0
2021/06/13 06:56:16,0,1
2021/06/13 06:56:16,1,0
2021/06/13 06:56:18,1,0
2021/06/13 06:56:19,0,1
2021/06/13 06:56:20,1,0
2021/06/13 06:56:20,1,0
2021/06/13 06:56:24,1,0
2021/06/13 06:56:28,0,1
2021/06/13 06:56:28,0,1
2021/06/13 06:56:28,0,1
2021/06/13 06:56:30,1,0
2021/06/13 06:56:32,1,0
2021/06/13 06:56:35,1,0
2021/06/13 06:56:38,1,0
2021/06/13 06:56:41,0,1
2021/06/13 06:56:42,1,0
2021/06/13 06:56:43,1,0
2021/06/13 06:56:44,1,0
2021/06/13 06:56:44,1,0
2021/06/13 06:56:46,1,0
2021/06/13 06:56:49,0,1
2021/06/13 06:56:50,1,0
2021/06/13 06:56:51,0,1
2021/06/13 06:56:54,0,1
2021/06/13 06:56:54,609,391
