Date,V1,V2,S1,S2,S3,S4,S5
2021/05/27 11:14:34,16.94248,10.54609,1.1,1.1,0.117004,0.08906064,0.1402884
2021/05/27 11:14:35,30,-14.92173,1.1,1.1,0.1197208,0.1702372,0.8
2021/05/27 11:14:35,30,-30,1.1,1.1,0.1613792,0.8,0.8
2021/05/27 11:14:35,16.12971,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:35,16.6434,-30,1.1,1.1,0.1741221,0.8,0.8
2021/05/27 11:14:35,30,5.379025,1.1,1.1,0.1552885,0.1718187,0.8
2021/05/27 11:14:35,-15.40552,30,1.1,1.1,0.8,0.2005,0.1405675
2021/05/27 11:14:35,-0.102123,-27.20982,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:35,23.89784,-1.552632,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,10.19052,-9.259055,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,-7.280092,-9.485545,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,-5.690107,-8.990856,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,-16.53249,1.634767,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,30,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,16.77102,-9.771402,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,-11.18351,-23.87377,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,7.356081,-22.38243,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:36,-4.940862,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-1.255074,-18.29843,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,1.780582,-21.15126,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,0.4755599,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-5.670794,8.087946,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-10.95103,-3.374103,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-9.412598,-26.43285,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-14.39248,-20.45809,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:37,-11.8265,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,-3.885721,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,-21.27047,-23.0298,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,-16.05122,-16.18664,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,10.85018,-19.87828,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,-30,6.217894,0.7901708,0.7897292,0.8,0.8,0.8
2021/05/27 11:14:38,-0.6326305,-22.33292,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,-1.574647,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:38,0,0,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,13.35505,-22.81135,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,3.00925,-20.02906,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,3.45425,-16.38832,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,1.271068,22.1399,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,-16.91395,-8.232279,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,2.514318,-24.5932,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,4.569245,-28.019,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:39,9.371847,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,-2.571867,-29.18624,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,6.984985,-24.38288,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,12.68276,-19.08616,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,1.213334,-17.8159,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,12.77568,-18.51024,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,12.98251,-16.67315,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,-12.06943,-27.6056,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:40,-9.848162,-12.28938,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,2.32673,-9.641684,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,-5.018189,-23.00932,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,9.962875,-28.70736,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,10.38379,-14.41735,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,-24.37157,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,-14.3545,-20.19469,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,-13.04463,-17.77165,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:41,-8.3304,-13.01511,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,13.19444,-23.41594,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,15.17003,-22.95818,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,-20.79219,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,17.31244,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,-5.404719,-25.06408,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,-17.45951,3.403959,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,10.84336,-8.602373,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,10.85514,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:42,-9.146092,-5.609033,1.1,1.1,0.8,0.8,0.8
