Date,WinWL_80SD_12FOV,WinWL_40SD_6FOV
2021/06/10 10:37:16,1,0
2021/06/10 10:37:16,1,0
2021/06/10 10:37:16,1,0
2021/06/10 10:37:17,0,1
2021/06/10 10:37:18,0,1
2021/06/10 10:37:18,0,1
2021/06/10 10:37:19,0,1
2021/06/10 10:37:20,1,0
2021/06/10 10:37:20,1,0
2021/06/10 10:37:20,0,1
2021/06/10 10:37:20,0,1
2021/06/10 10:37:21,1,0
2021/06/10 10:37:23,1,0
2021/06/10 10:37:24,0,1
2021/06/10 10:37:27,1,0
2021/06/10 10:37:28,1,0
2021/06/10 10:37:30,1,0
2021/06/10 10:37:32,0,1
2021/06/10 10:37:32,1,0
2021/06/10 10:37:36,1,0
2021/06/10 10:37:38,0,1
2021/06/10 10:37:43,1,0
2021/06/10 10:37:45,1,0
2021/06/10 10:37:46,1,0
2021/06/10 10:37:48,1,0
2021/06/10 10:37:49,1,0
2021/06/10 10:37:52,0,1
2021/06/10 10:37:53,1,0
2021/06/10 10:37:55,0,1
2021/06/10 10:37:57,1,0
2021/06/10 10:37:57,1,0
2021/06/10 10:37:58,1,0
2021/06/10 10:37:59,1,0
2021/06/10 10:38:00,0,1
2021/06/10 10:38:01,0,1
2021/06/10 10:38:06,1,0
2021/06/10 10:38:07,0,1
2021/06/10 10:38:08,1,0
2021/06/10 10:38:08,1,0
2021/06/10 10:38:09,1,0
2021/06/10 10:38:09,1,0
2021/06/10 10:38:12,1,0
2021/06/10 10:38:16,1,0
2021/06/10 10:38:19,0,1
2021/06/10 10:38:24,1,0
2021/06/10 10:38:25,1,0
2021/06/10 10:38:25,0,1
2021/06/10 10:38:26,0,1
2021/06/10 10:38:26,1,0
2021/06/10 10:38:34,0,1
2021/06/10 10:38:34,1,0
2021/06/10 10:38:35,1,0
2021/06/10 10:38:37,1,0
2021/06/10 10:38:37,0,1
2021/06/10 10:38:38,0,1
2021/06/10 10:38:44,0,1
2021/06/10 10:38:45,0,1
2021/06/10 10:38:46,1,0
2021/06/10 10:38:47,1,0
2021/06/10 10:38:47,0,1
2021/06/10 10:38:56,1,0
2021/06/10 10:38:56,1,0
2021/06/10 10:38:59,0,1
2021/06/10 10:38:59,0,1
2021/06/10 10:39:06,1,0
2021/06/10 10:39:08,0,1
2021/06/10 10:39:08,1,0
2021/06/10 10:39:11,0,1
2021/06/10 10:39:13,1,0
2021/06/10 10:39:14,1,0
2021/06/10 10:39:16,1,0
2021/06/10 10:39:17,1,0
2021/06/10 10:39:17,0,1
2021/06/10 10:39:17,1,0
2021/06/10 10:39:18,0,1
2021/06/10 10:39:21,1,0
2021/06/10 10:39:21,1,0
2021/06/10 10:39:22,1,0
2021/06/10 10:39:23,1,0
2021/06/10 10:39:28,0,1
2021/06/10 10:39:30,1,0
2021/06/10 10:39:30,1,0
2021/06/10 10:39:32,1,0
2021/06/10 10:39:32,1,0
2021/06/10 10:39:33,0,1
2021/06/10 10:39:33,1,0
2021/06/10 10:39:35,1,0
2021/06/10 10:39:38,0,1
2021/06/10 10:39:42,0,1
2021/06/10 10:39:43,1,0
2021/06/10 10:39:43,1,0
2021/06/10 10:39:46,1,0
2021/06/10 10:39:47,0,1
2021/06/10 10:39:48,1,0
2021/06/10 10:39:48,1,0
2021/06/10 10:39:49,1,0
2021/06/10 10:39:49,1,0
2021/06/10 10:39:51,0,1
2021/06/10 10:39:53,1,0
2021/06/10 10:39:54,1,0
2021/06/10 10:39:55,1,0
2021/06/10 10:39:55,1,0
2021/06/10 10:39:55,0,1
2021/06/10 10:39:56,0,1
2021/06/10 10:39:57,1,0
2021/06/10 10:39:59,0,1
2021/06/10 10:40:03,1,0
2021/06/10 10:40:06,1,0
2021/06/10 10:40:10,1,0
2021/06/10 10:40:16,1,0
2021/06/10 10:40:17,1,0
2021/06/10 10:40:18,1,0
2021/06/10 10:40:19,1,0
2021/06/10 10:40:20,1,0
2021/06/10 10:40:20,0,1
2021/06/10 10:40:21,0,1
2021/06/10 10:40:22,0,1
2021/06/10 10:40:22,1,0
2021/06/10 10:40:23,0,1
2021/06/10 10:40:23,1,0
2021/06/10 10:40:24,1,0
2021/06/10 10:40:24,1,0
2021/06/10 10:40:25,1,0
2021/06/10 10:40:25,1,0
2021/06/10 10:40:26,0,1
2021/06/10 10:40:26,0,1
2021/06/10 10:40:27,0,1
2021/06/10 10:40:29,0,1
2021/06/10 10:40:29,0,1
2021/06/10 10:40:29,1,0
2021/06/10 10:40:29,1,0
2021/06/10 10:40:30,1,0
2021/06/10 10:40:31,1,0
2021/06/10 10:40:32,0,1
2021/06/10 10:40:35,1,0
2021/06/10 10:40:35,1,0
2021/06/10 10:40:36,1,0
2021/06/10 10:40:37,1,0
2021/06/10 10:40:39,1,0
2021/06/10 10:40:42,1,0
2021/06/10 10:40:42,1,0
2021/06/10 10:40:43,1,0
2021/06/10 10:40:44,1,0
2021/06/10 10:40:45,1,0
2021/06/10 10:40:47,0,1
2021/06/10 10:40:48,1,0
2021/06/10 10:40:48,0,1
2021/06/10 10:40:50,1,0
2021/06/10 10:40:50,1,0
2021/06/10 10:40:53,1,0
2021/06/10 10:40:53,0,1
2021/06/10 10:40:53,1,0
2021/06/10 10:40:54,0,1
2021/06/10 10:40:56,0,1
2021/06/10 10:40:58,1,0
2021/06/10 10:40:59,1,0
2021/06/10 10:40:59,0,1
2021/06/10 10:41:04,1,0
2021/06/10 10:41:04,0,1
2021/06/10 10:41:04,0,1
2021/06/10 10:41:07,1,0
2021/06/10 10:41:08,1,0
2021/06/10 10:41:11,1,0
2021/06/10 10:41:13,1,0
2021/06/10 10:41:14,1,0
2021/06/10 10:41:16,1,0
2021/06/10 10:41:17,0,1
2021/06/10 10:41:18,1,0
2021/06/10 10:41:25,0,1
2021/06/10 10:41:32,1,0
2021/06/10 10:41:34,1,0
2021/06/10 10:41:35,1,0
2021/06/10 10:41:36,1,0
2021/06/10 10:41:36,1,0
2021/06/10 10:41:37,1,0
2021/06/10 10:41:37,1,0
2021/06/10 10:41:38,1,0
2021/06/10 10:41:38,0,1
2021/06/10 10:41:40,0,1
2021/06/10 10:41:41,0,1
2021/06/10 10:41:48,1,0
2021/06/10 10:41:48,622,378
